"categories/0","categories/1","categories/2","categories/3","categories/4","categoryName","city","countryCode","language","location/lat","location/lng","name","neighborhood","publishedAtDate","stars","text","textTranslated","title"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Saud","الديرة","2023-10-30T13:22:12.355Z","5","‏من أقوال الملك عبدالعزيز:
‏(سأجعل منكم شعباً عظيماً وستستمتعون برفاهية هي أكبر كثيراً من تلك التي عرفها أجدادكم)",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","وليد عبدالله","الديرة","2023-10-30T09:36:45.062Z","5","رائع",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","سلطان ”ابو منصور“ الخالدي","الديرة","2023-10-29T22:06:42.907Z","5","مكان تاريخ فيه من الدلاله على عظمه الاشياء في ذلك الزمان على الرجوله والفروسيه",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","عبدالله العيسى","الديرة","2023-10-29T18:09:27.057Z","5","جميل",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Irfan Shah","الديرة","2023-10-29T13:57:46.697Z","5","Great place to visit","مكان رائع للزيارة","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ناصر بن حمد","الديرة","2023-10-29T08:42:12.694Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","فهد اليزيدي","الديرة","2023-10-28T16:50:41.379Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ehtisham Saddique","الديرة","2023-10-28T16:42:34.441Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Olga Komarova","الديرة","2023-10-28T10:11:42.829Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Muhammad shakeel","الديرة","2023-10-26T18:51:27.496Z","4","الحمدلله الحمدلله",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Zainu_ Plr","الديرة","2023-10-26T11:39:56.204Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Monica Trejo","الديرة","2023-10-26T11:02:48.422Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Mohammed Abdul Rahman","الديرة","2023-10-26T10:39:48.002Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Sultan Al-Qahtani","الديرة","2023-10-26T06:47:44.744Z","1",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Aziz Rahaman","الديرة","2023-10-25T17:18:20.230Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","أبو عبدالعزيز","الديرة","2023-10-25T15:07:20.648Z","5","المصمك ❤️ شارع الثميري المجاور ♥️
من أقدم معالم الرياض وأشهرها ❤️❤️
هنا تُستعاد ذكريات لو تُشترى بالملايين لاشتريتها 🥺",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","lukasz hirsch","الديرة","2023-10-24T20:10:21.473Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","neziraM odarP","الديرة","2023-10-24T15:58:58.776Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Wajid Ali Afridi","الديرة","2023-10-24T13:43:23.771Z","5","A Historical Places in Saudi Arabia Riyadh. tha Starting Place of Saudi Arabia Government.","الأماكن التاريخية في المملكة العربية السعودية الرياض. مكان انطلاق حكومة المملكة العربية السعودية.","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","مرتضى العراقي","الديرة","2023-10-24T06:46:07.437Z","5","قصر ملك العراق",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","David Smith","الديرة","2023-10-23T16:32:13.156Z","5","Visited Al Masmak on a cultural tour, was very interested by the history and age of the museum. The tour guide was exceptional in telling us through Saudi history and making the experience a great one. Was able to hold a falcon for the experience as well which was different and fun","زرتُ المصمك في جولة ثقافية، وكنتُ مهتمًا جدًا بتاريخ المتحف وعمره. كان المرشد السياحي استثنائيًا في سرده تاريخ السعودية وجعل التجربة رائعة. كما استطعتُ حمل صقرٍ خلال التجربة، وكانت تجربة مختلفة وممتعة.","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Cizzy By","الديرة","2023-10-23T14:58:29.937Z","3",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","خالد العبودي","الديرة","2023-10-23T05:53:17.068Z","5","معلم عظيم وجميل انصح الجميع بزيرته ممتع جدا",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","عبدالخالق عبدالسلام","الديرة","2023-10-22T21:27:56.079Z","5","بصراحة لم أقم بزيارة هذا القصر مسبقا ولكن أتمني ذيارتة في القريب العاجل أن شاء الله تعالى",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Mohammad Amajed","الديرة","2023-10-22T15:46:08.763Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","منسق حفلات الرياض .","الديرة","2023-10-22T10:26:20.538Z","5","فنان",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Jakariya Towhid","الديرة","2023-10-22T04:56:09.523Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","AL Sayed Lotfy","الديرة","2023-10-22T04:45:54.146Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","يوسف المليكي","الديرة","2023-10-21T23:06:52.265Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ni Colas","الديرة","2023-10-21T14:01:41.514Z","5","Magnifique musée qui raconte l'histoire de Riyad au travers des âges. L'accueil y est chaleureux et les descriptions très accessibles même pour des Anglophones peu aguerris. Visite incontournable dans cette magnifique ville, à proximité du souk.","متحفٌ رائعٌ يروي تاريخ الرياض عبر العصور. استقبالٌ حارٌّ ووصفٌ واضحٌ، حتى لمن لا يملكون خبرةً في اللغة الإنجليزية. لا بدّ من زيارته في هذه المدينة الرائعة، الواقعة بالقرب من السوق.","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Abdul Hamid","الديرة","2023-10-21T08:28:54.428Z","5","معلم سياحي تراثي",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Aaron's Kisses","الديرة","2023-10-20T14:51:15.702Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ABDULRHMAN","الديرة","2023-10-20T14:05:33.853Z","3","الموقع ممتاز",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Shereen Fouad","الديرة","2023-10-20T13:11:21.838Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","S الدوسري","الديرة","2023-10-20T00:57:38.612Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ronald Buo","الديرة","2023-10-19T21:56:46.707Z","2",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Taniful Islam","الديرة","2023-10-19T17:42:49.814Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Maria Magdalena Beltran Albalat","الديرة","2023-10-19T16:10:07.126Z","5","Amazing informative place. Part of a must to visit when visiting Riyadh","مكان رائع وغني بالمعلومات. من الأماكن التي لا بد من زيارتها عند زيارة الرياض.","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Jorge Gomez","الديرة","2023-10-19T08:29:40.858Z","5","Best way to learn is going to the source where the actions happened.","أفضل طريقة للتعلم هي الذهاب إلى المصدر الذي حدثت فيه الأحداث.","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","بدون اسم","الديرة","2023-10-19T07:41:38.023Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","lana Tv","الديرة","2023-10-19T04:17:41.205Z","5",,,"قصر المصمك"
